Model,MSO58 
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH8 
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,DIGITAL 
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s 
Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09 
Record Length,16002,,Record Length,16002,,Record Length,16002,,Record Length,16002 
Zero Index,-2399088.16000000,,Zero Index,-2399088.16000000,,Zero Index,-2399088.16000000,,Zero Index,-2399088.16000000 
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,None 
,,,,,,,,,, 
ANALOG_Thumbnail,CH1_DECI,,ANALOG_Thumbnail,CH2_DECI,,ANALOG_Thumbnail,CH3_DECI,,, 
 
TIME,CH1,CH2,CH3,CH8_D7,CH8_D6,CH8_D5,CH8_D4,CH8_D3,CH8_D2,CH8_D1,CH8_D0 
9.62910464e-03,-1.58750000e-01,3.36843750e+00,3.38500000e+00,1,1,0,0,0,0,0,0
9.62910864e-03,2.65000000e-01,3.07125000e+00,3.44500000e+00,1,1,0,0,0,0,0,0
9.62911264e-03,1.57500000e-01,2.99718750e+00,3.35000000e+00,1,1,0,0,0,0,0,0
9.62911664e-03,-1.31250000e-01,3.07968750e+00,3.36000000e+00,1,1,0,0,0,0,0,0
9.62912064e-03,-3.12500000e-02,-1.31875000e-01,3.34000000e+00,0,1,1,0,1,0,1,0
9.62912464e-03,1.77500000e-01,1.15312500e-01,3.27000000e+00,0,1,1,0,1,0,1,0
9.62912864e-03,-2.37500000e-02,5.93750000e-02,3.34000000e+00,0,1,1,0,1,0,1,0
9.62913264e-03,-3.87500000e-02,2.74062500e-01,3.43500000e+00,0,1,1,0,1,0,1,0
9.62913664e-03,1.66875000e-01,8.14062500e-01,3.19000000e+00,0,1,1,0,1,0,1,0
9.62914064e-03,-2.75625000e-01,3.37375000e+00,3.28500000e+00,0,1,1,0,1,0,1,0
9.62914464e-03,2.73125000e-01,3.11031250e+00,3.52000000e+00,0,1,1,0,1,0,1,0
9.62914864e-03,1.80000000e-01,3.11625000e+00,3.41500000e+00,0,1,1,0,1,0,1,0
9.62915264e-03,-1.58750000e-01,3.13750000e+00,3.17500000e+00,0,1,1,0,1,0,1,0
9.62915664e-03,1.39375000e-01,4.86562500e-01,3.63500000e+00,0,1,1,1,0,0,0,0
9.62916064e-03,1.65000000e-01,-4.59375000e-02,3.07000000e+00,0,1,1,1,0,0,0,0
9.62916464e-03,-2.00625000e-01,2.71875000e-02,3.22000000e+00,0,1,1,1,0,0,0,0
9.62916864e-03,-1.51250000e-01,3.66875000e-01,3.37000000e+00,0,1,1,1,0,0,0,0
9.62917264e-03,2.30000000e-01,2.62187500e-01,3.25500000e+00,0,1,1,1,0,0,0,0
9.62917664e-03,-1.46250000e-01,3.34906250e+00,3.20000000e+00,0,1,1,1,0,0,0,0
9.62918064e-03,-2.37500000e-02,3.30593750e+00,3.51000000e+00,0,1,1,1,0,0,0,0
9.62918464e-03,1.09375000e-01,3.27250000e+00,3.39000000e+00,0,1,1,1,0,0,0,0
9.62918864e-03,-6.87500000e-02,3.16156250e+00,3.16500000e+00,0,1,1,1,0,0,0,0
9.62919264e-03,-5.62500000e-02,1.53625000e+00,3.41500000e+00,0,1,1,0,1,0,1,0
9.62919664e-03,2.50000000e-01,-7.78125000e-02,3.26500000e+00,0,1,1,0,1,0,1,0
9.62920064e-03,-2.23750000e-01,3.80937500e-01,3.17500000e+00,0,1,1,0,1,0,1,0
9.62920464e-03,-1.78750000e-01,3.43125000e-01,3.29000000e+00,0,1,1,0,1,0,1,0
9.62920864e-03,1.60625000e-01,2.62187500e-01,3.33000000e+00,0,1,1,0,1,0,1,0
9.62921264e-03,-8.87500000e-02,3.04000000e+00,3.10500000e+00,0,1,1,0,1,0,1,0
9.62921664e-03,-1.23750000e-01,3.30093750e+00,3.48500000e+00,0,1,1,0,1,0,1,0
9.62922064e-03,1.72500000e-01,3.33500000e+00,3.34500000e+00,0,1,1,0,1,0,1,0
9.62922464e-03,1.00625000e-01,3.01718750e+00,3.28000000e+00,0,1,1,0,1,0,1,0
9.62922864e-03,-2.21250000e-01,3.00031250e+00,3.40500000e+00,0,1,1,0,1,0,0,0
9.62923264e-03,1.65000000e-01,2.15625000e-02,3.39500000e+00,1,1,0,0,0,0,0,0
9.62923664e-03,-2.68125000e-01,-4.09375000e-02,3.05500000e+00,1,1,0,0,0,0,0,0
9.62924064e-03,-2.03750000e-01,2.16562500e-01,3.25500000e+00,1,1,0,0,0,0,0,0
9.62924464e-03,1.19375000e-01,1.76562500e-01,3.54000000e+00,1,1,0,0,0,0,0,0
9.62924864e-03,6.87500000e-02,2.36093750e+00,3.19500000e+00,1,1,0,0,0,0,0,0
9.62925264e-03,-1.31250000e-01,3.37218750e+00,3.39500000e+00,1,1,0,0,0,0,0,0
9.62925664e-03,2.75000000e-01,3.07781250e+00,3.47500000e+00,1,1,0,0,0,0,0,0
9.62926064e-03,1.92500000e-01,2.98968750e+00,3.32500000e+00,1,1,0,0,0,0,0,0
9.62926464e-03,-1.16250000e-01,3.07093750e+00,3.40500000e+00,1,1,0,0,0,0,0,0
9.62926864e-03,-6.37500000e-02,-1.21250000e-01,3.31500000e+00,0,1,1,0,1,0,1,0
9.62927264e-03,1.87500000e-01,1.24687500e-01,3.27000000e+00,0,1,1,0,1,0,1,0
9.62927664e-03,-1.62500000e-02,5.65625000e-02,3.27000000e+00,0,1,1,0,1,0,1,0
9.62928064e-03,-3.37500000e-02,2.85312500e-01,3.50000000e+00,0,1,1,0,1,0,1,0
9.62928464e-03,1.92500000e-01,7.15000000e-01,3.12500000e+00,0,1,1,0,1,0,1,0
9.62928864e-03,-2.58125000e-01,3.36968750e+00,3.21000000e+00,0,1,1,0,1,0,1,0
9.62929264e-03,2.25625000e-01,3.11250000e+00,3.51000000e+00,0,1,1,0,1,0,1,0
9.62929664e-03,2.12500000e-01,3.11718750e+00,3.42500000e+00,0,1,1,0,1,0,1,0
9.62930064e-03,-9.62500000e-02,3.14281250e+00,3.19000000e+00,0,1,1,0,1,0,1,0
9.62930464e-03,1.63125000e-01,6.66562500e-01,3.54500000e+00,0,1,1,1,0,0,0,0
9.62930864e-03,1.28125000e-01,-2.65625000e-02,3.15500000e+00,0,1,1,1,0,0,0,0
9.62931264e-03,-3.00000000e-01,1.21875000e-01,3.22500000e+00,0,1,1,1,0,0,0,0
9.62931664e-03,-1.33750000e-01,3.68125000e-01,3.37500000e+00,0,1,1,1,0,0,0,0
9.62932064e-03,1.97500000e-01,2.85625000e-01,3.23000000e+00,0,1,1,1,0,0,0,0
9.62932464e-03,-1.51250000e-01,3.33781250e+00,3.20000000e+00,0,1,1,1,0,0,0,0
9.62932864e-03,-3.62500000e-02,3.31718750e+00,3.46000000e+00,0,1,1,1,0,0,0,0
9.62933264e-03,1.03750000e-01,3.27687500e+00,3.39000000e+00,0,1,1,1,0,0,0,0
9.62933664e-03,-3.62500000e-02,3.14562500e+00,3.13500000e+00,0,1,1,1,0,0,0,0
9.62934064e-03,-6.87500000e-02,1.62656250e+00,3.42000000e+00,0,1,1,0,1,0,1,1
9.62934464e-03,2.80000000e-01,-1.01875000e-01,3.25500000e+00,0,1,1,0,1,0,1,1
9.62934864e-03,-2.13750000e-01,4.21875000e-01,3.19500000e+00,0,1,1,0,1,0,1,1
9.62935264e-03,-1.91250000e-01,3.30625000e-01,3.29000000e+00,0,1,1,0,1,0,1,1
9.62935664e-03,1.23750000e-01,2.29375000e-01,3.33000000e+00,0,1,1,0,1,0,1,1
9.62936064e-03,-8.87500000e-02,3.05750000e+00,3.07500000e+00,0,1,1,0,1,0,1,1
9.62936464e-03,-1.21250000e-01,3.30593750e+00,3.48000000e+00,0,1,1,0,1,0,1,1
9.62936864e-03,1.51875000e-01,3.36687500e+00,3.35500000e+00,0,1,1,0,1,0,1,1
9.62937264e-03,1.06250000e-01,3.01187500e+00,3.13500000e+00,0,1,1,0,1,0,1,1
9.62937664e-03,-2.46250000e-01,3.03031250e+00,3.45000000e+00,0,1,1,0,1,0,0,1
9.62938064e-03,2.05000000e-01,6.37500000e-02,3.43500000e+00,1,1,0,0,0,0,0,0
9.62938464e-03,-3.05625000e-01,-9.18750000e-02,2.97500000e+00,1,1,0,0,0,0,0,0
9.62938864e-03,-2.26250000e-01,2.10000000e-01,3.14500000e+00,1,1,0,0,0,0,0,0
9.62939264e-03,1.90625000e-01,1.91562500e-01,3.53000000e+00,1,1,0,0,0,0,0,0
9.62939664e-03,7.62500000e-02,2.23500000e+00,3.24500000e+00,1,1,0,0,0,0,0,0
9.62940064e-03,-1.63750000e-01,3.36468750e+00,3.37000000e+00,1,1,0,0,0,0,0,0
9.62940464e-03,2.62500000e-01,3.06375000e+00,3.41500000e+00,1,1,0,0,0,0,0,0
9.62940864e-03,1.85000000e-01,3.00718750e+00,3.38000000e+00,1,1,0,0,0,0,0,0
9.62941264e-03,-9.87500000e-02,3.08343750e+00,3.35000000e+00,1,1,0,0,0,0,0,0
9.62941664e-03,-1.31250000e-01,-1.01250000e-01,3.21500000e+00,0,1,1,0,1,0,1,1
9.62942064e-03,2.35000000e-01,1.08125000e-01,3.21000000e+00,0,1,1,0,1,0,1,1
9.62942464e-03,-2.12500000e-02,7.84375000e-02,3.34000000e+00,0,1,1,0,1,0,1,1
9.62942864e-03,-2.12500000e-02,2.91875000e-01,3.45000000e+00,0,1,1,0,1,0,1,1
9.62943264e-03,2.00000000e-01,5.44687500e-01,3.11000000e+00,0,1,1,0,1,0,1,1
9.62943664e-03,-2.58125000e-01,3.36250000e+00,3.23500000e+00,0,1,1,0,1,0,1,1
9.62944064e-03,2.30625000e-01,3.14656250e+00,3.48500000e+00,0,1,1,0,1,0,1,1
9.62944464e-03,1.72500000e-01,3.14906250e+00,3.44000000e+00,0,1,1,0,1,0,1,1
9.62944864e-03,-1.21250000e-01,3.14000000e+00,3.19000000e+00,0,1,1,0,1,0,1,1
9.62945264e-03,2.03125000e-01,6.75625000e-01,3.60500000e+00,0,1,1,1,0,0,0,0
9.62945664e-03,1.33125000e-01,-6.12500000e-02,3.14500000e+00,0,1,1,1,0,0,0,0
9.62946064e-03,-2.36250000e-01,1.11562500e-01,3.19500000e+00,0,1,1,1,0,0,0,0
9.62946464e-03,-1.63750000e-01,3.69687500e-01,3.40000000e+00,0,1,1,1,0,0,0,0
9.62946864e-03,2.27500000e-01,3.15312500e-01,3.19500000e+00,0,1,1,1,0,0,0,0
9.62947264e-03,-1.71250000e-01,3.34031250e+00,3.21500000e+00,0,1,1,1,0,0,0,0
9.62947664e-03,-5.12500000e-02,3.31375000e+00,3.45000000e+00,0,1,1,1,0,0,0,0
9.62948064e-03,1.06250000e-01,3.28656250e+00,3.42000000e+00,0,1,1,1,0,0,0,0
9.62948464e-03,-4.12500000e-02,3.15562500e+00,3.10500000e+00,0,1,1,1,0,0,0,0
9.62948864e-03,-9.37500000e-02,1.75718750e+00,3.43500000e+00,0,1,1,0,1,0,1,1
9.62949264e-03,2.62500000e-01,-8.96875000e-02,3.31000000e+00,0,1,1,0,1,0,1,1
9.62949664e-03,-1.71250000e-01,4.17187500e-01,3.22000000e+00,0,1,1,0,1,0,1,1
9.62950064e-03,-1.91250000e-01,3.38125000e-01,3.20000000e+00,0,1,1,0,1,0,1,1
9.62950464e-03,9.87500000e-02,2.25000000e-01,3.34000000e+00,0,1,1,0,1,0,1,1
9.62950864e-03,-4.62500000e-02,2.92468750e+00,3.13000000e+00,0,1,1,0,1,0,1,1
9.62951264e-03,-1.41250000e-01,3.32062500e+00,3.45000000e+00,0,1,1,0,1,0,1,1
9.62951664e-03,2.20000000e-01,3.30468750e+00,3.42000000e+00,0,1,1,0,1,0,1,1
9.62952064e-03,1.11250000e-01,3.00312500e+00,3.30500000e+00,0,1,1,0,1,0,1,1
9.62952464e-03,-2.39375000e-01,3.08093750e+00,3.41000000e+00,0,1,1,0,1,0,1,1
9.62952864e-03,2.02500000e-01,4.06250000e-02,3.43500000e+00,1,1,0,0,0,0,0,0
9.62953264e-03,-2.58125000e-01,-1.08750000e-01,2.99500000e+00,1,1,0,0,0,0,0,0
9.62953664e-03,-1.86250000e-01,1.68125000e-01,3.21500000e+00,1,1,0,0,0,0,0,0
9.62954064e-03,1.63125000e-01,1.98125000e-01,3.53000000e+00,1,1,0,0,0,0,0,0
9.62954464e-03,8.37500000e-02,2.12375000e+00,3.27500000e+00,1,1,0,0,0,0,0,0
9.62954864e-03,-1.63750000e-01,3.36968750e+00,3.41000000e+00,1,1,0,0,0,0,0,0
9.62955264e-03,2.95000000e-01,3.05250000e+00,3.47000000e+00,1,1,0,0,0,0,0,0
9.62955664e-03,1.92500000e-01,2.98687500e+00,3.41500000e+00,1,1,0,0,0,0,0,0
9.62956064e-03,-1.16250000e-01,3.09343750e+00,3.33000000e+00,1,1,0,0,0,0,0,0
9.62956464e-03,-9.37500000e-02,-7.43750000e-02,3.28000000e+00,0,1,1,0,1,1,0,0
9.62956864e-03,1.92500000e-01,1.10312500e-01,3.28000000e+00,0,1,1,0,1,1,0,0
9.62957264e-03,6.25000000e-03,7.65625000e-02,3.34000000e+00,0,1,1,0,1,1,0,0
9.62957664e-03,1.25000000e-03,3.05625000e-01,3.44500000e+00,0,1,1,0,1,1,0,0
9.62958064e-03,2.00000000e-01,4.18750000e-01,3.13500000e+00,0,1,1,0,1,1,0,0
9.62958464e-03,-2.53125000e-01,3.36000000e+00,3.26000000e+00,0,1,1,0,1,1,0,0
9.62958864e-03,2.13125000e-01,3.14937500e+00,3.56000000e+00,0,1,1,0,1,1,0,0
9.62959264e-03,1.66875000e-01,3.16437500e+00,3.44500000e+00,0,1,1,0,1,1,0,0
9.62959664e-03,-1.43750000e-01,3.17250000e+00,3.16000000e+00,0,1,1,0,1,1,0,0
9.62960064e-03,7.37500000e-02,7.40312500e-01,3.58000000e+00,0,1,1,1,0,0,0,0
9.62960464e-03,1.51875000e-01,-4.21875000e-02,3.15500000e+00,0,1,1,1,0,0,0,0
9.62960864e-03,-2.88125000e-01,1.49687500e-01,3.24500000e+00,0,1,1,1,0,0,0,0
9.62961264e-03,-1.68750000e-01,3.86250000e-01,3.32000000e+00,0,1,1,1,0,0,0,0
9.62961664e-03,2.07500000e-01,2.88125000e-01,3.26500000e+00,0,1,1,1,0,0,0,0
9.62962064e-03,-1.21250000e-01,3.27750000e+00,3.20500000e+00,0,1,1,1,0,0,0,0
9.62962464e-03,-5.87500000e-02,3.34593750e+00,3.45500000e+00,0,1,1,1,0,0,0,0
9.62962864e-03,8.87500000e-02,3.34125000e+00,3.34500000e+00,0,1,1,1,0,0,0,0
9.62963264e-03,-3.75000000e-03,3.11156250e+00,3.17000000e+00,0,1,1,1,0,0,0,0
9.62963664e-03,-4.12500000e-02,1.82218750e+00,3.46500000e+00,0,1,1,0,1,1,0,0
9.62964064e-03,2.35000000e-01,-1.08750000e-01,3.29000000e+00,0,1,1,0,1,1,0,0
9.62964464e-03,-2.21250000e-01,3.78750000e-01,3.17000000e+00,0,1,1,0,1,1,0,0
9.62964864e-03,-1.78750000e-01,3.19375000e-01,3.24500000e+00,0,1,1,0,1,1,0,0
9.62965264e-03,1.40625000e-01,2.12500000e-01,3.40500000e+00,0,1,1,0,1,1,0,0
9.62965664e-03,-3.87500000e-02,2.92093750e+00,3.14500000e+00,0,1,1,0,1,1,0,0
9.62966064e-03,-1.48750000e-01,3.31437500e+00,3.44000000e+00,0,1,1,0,1,1,0,0
9.62966464e-03,2.25000000e-01,3.27000000e+00,3.40500000e+00,0,1,1,0,1,1,0,0
9.62966864e-03,1.33750000e-01,2.98437500e+00,3.26500000e+00,0,1,1,0,1,1,0,0
9.62967264e-03,-2.18750000e-01,3.05500000e+00,3.45000000e+00,0,1,1,0,1,1,0,0
9.62967664e-03,1.48750000e-01,2.43750000e-02,3.37500000e+00,1,1,0,0,0,0,0,0
9.62968064e-03,-1.93750000e-01,-8.93750000e-02,3.03500000e+00,1,1,0,0,0,0,0,0
9.62968464e-03,-1.71250000e-01,1.75625000e-01,3.19500000e+00,1,1,0,0,0,0,0,0
9.62968864e-03,1.65625000e-01,1.96875000e-01,3.54000000e+00,1,1,0,0,0,0,0,0
9.62969264e-03,1.15625000e-01,2.00968750e+00,3.23500000e+00,1,1,0,0,0,0,0,0
9.62969664e-03,-2.01250000e-01,3.37312500e+00,3.41000000e+00,1,1,0,0,0,0,0,0
9.62970064e-03,2.52500000e-01,3.06375000e+00,3.51000000e+00,1,1,0,0,0,0,0,0
9.62970464e-03,1.85000000e-01,3.00281250e+00,3.38500000e+00,1,1,0,0,0,0,0,0
9.62970864e-03,-1.16250000e-01,3.08593750e+00,3.33500000e+00,1,1,0,0,0,0,0,0
9.62971264e-03,-9.62500000e-02,3.43750000e-03,3.31000000e+00,0,1,1,0,1,1,0,0
9.62971664e-03,2.25625000e-01,9.43750000e-02,3.24500000e+00,0,1,1,0,1,1,0,0
9.62972064e-03,-5.62500000e-02,6.75000000e-02,3.34000000e+00,0,1,1,0,1,1,0,0
9.62972464e-03,-4.12500000e-02,3.36562500e-01,3.40500000e+00,0,1,1,0,1,1,0,0
9.62972864e-03,1.80000000e-01,2.97187500e-01,3.15500000e+00,0,1,1,0,1,1,0,0
9.62973264e-03,-2.83750000e-01,3.34375000e+00,3.21500000e+00,0,1,1,0,1,1,0,0
9.62973664e-03,1.58125000e-01,3.19187500e+00,3.51000000e+00,0,1,1,0,1,1,0,0
9.62974064e-03,1.49375000e-01,3.19468750e+00,3.43000000e+00,0,1,1,0,1,1,0,0
9.62974464e-03,-1.18750000e-01,3.16406250e+00,3.14000000e+00,0,1,1,0,1,1,0,0
9.62974864e-03,7.37500000e-02,7.97187500e-01,3.54500000e+00,0,1,1,1,0,0,0,0
9.62975264e-03,1.48125000e-01,-5.62500000e-02,3.11000000e+00,0,1,1,1,0,0,0,0
9.62975664e-03,-2.85000000e-01,1.75937500e-01,3.16500000e+00,0,1,1,1,0,0,0,0
9.62976064e-03,-1.48750000e-01,3.80000000e-01,3.37000000e+00,0,1,1,1,0,0,0,0
9.62976464e-03,2.00000000e-01,3.10312500e-01,3.23000000e+00,0,1,1,1,0,0,0,0
9.62976864e-03,-1.21250000e-01,3.29218750e+00,3.20000000e+00,0,1,1,1,0,0,0,0
9.62977264e-03,-9.87500000e-02,3.33343750e+00,3.48000000e+00,0,1,1,1,0,0,0,0
9.62977664e-03,7.87500000e-02,3.34125000e+00,3.38500000e+00,0,1,1,1,0,0,0,0
9.62978064e-03,2.87500000e-02,3.11062500e+00,3.15000000e+00,0,1,1,1,0,0,0,0
9.62978464e-03,-1.13750000e-01,1.96343750e+00,3.44000000e+00,0,1,1,0,1,1,0,1
9.62978864e-03,2.42500000e-01,-1.25937500e-01,3.30000000e+00,0,1,1,0,1,1,0,1
9.62979264e-03,-1.81250000e-01,3.92187500e-01,3.19000000e+00,0,1,1,0,1,1,0,1
9.62979664e-03,-2.06250000e-01,3.21562500e-01,3.31500000e+00,0,1,1,0,1,1,0,1
9.62980064e-03,1.13750000e-01,1.99375000e-01,3.34500000e+00,0,1,1,0,1,1,0,1
9.62980464e-03,-4.62500000e-02,2.80375000e+00,3.11000000e+00,0,1,1,0,1,1,0,1
9.62980864e-03,-1.26250000e-01,3.34468750e+00,3.49500000e+00,0,1,1,0,1,1,0,1
9.62981264e-03,2.57500000e-01,3.23125000e+00,3.41500000e+00,0,1,1,0,1,1,0,1
9.62981664e-03,1.13750000e-01,3.01281250e+00,3.27500000e+00,0,1,1,0,1,1,0,1
9.62982064e-03,-2.08750000e-01,3.06875000e+00,3.41000000e+00,0,1,1,0,1,1,0,1
9.62982464e-03,2.02500000e-01,7.46875000e-02,3.47000000e+00,1,1,0,0,0,0,0,0
9.62982864e-03,-2.09375000e-01,-1.63750000e-01,2.96000000e+00,1,1,0,0,0,0,0,0
9.62983264e-03,-1.38750000e-01,1.10312500e-01,3.24500000e+00,1,1,0,0,0,0,0,0
9.62983664e-03,1.73125000e-01,2.18125000e-01,3.54000000e+00,1,1,0,0,0,0,0,0
9.62984064e-03,1.38125000e-01,1.88437500e+00,3.24000000e+00,1,1,0,0,0,0,0,0
9.62984464e-03,-1.76250000e-01,3.38593750e+00,3.34000000e+00,1,1,0,0,0,0,0,0
9.62984864e-03,2.52500000e-01,3.04875000e+00,3.44500000e+00,1,1,0,0,0,0,0,0
9.62985264e-03,1.52500000e-01,2.99281250e+00,3.38000000e+00,1,1,0,0,0,0,0,0
9.62985664e-03,-1.36250000e-01,3.11687500e+00,3.29500000e+00,1,1,0,0,0,0,0,0
9.62986064e-03,-1.73750000e-01,-2.62500000e-02,3.26000000e+00,0,1,1,0,1,1,0,1
9.62986464e-03,2.12500000e-01,7.87500000e-02,3.22000000e+00,0,1,1,0,1,1,0,1
9.62986864e-03,-2.62500000e-02,1.00312500e-01,3.32500000e+00,0,1,1,0,1,1,0,1
9.62987264e-03,-5.37500000e-02,3.42812500e-01,3.42500000e+00,0,1,1,0,1,1,0,1
9.62987664e-03,1.75625000e-01,3.15312500e-01,3.16000000e+00,0,1,1,0,1,1,0,1
9.62988064e-03,-2.53125000e-01,3.34843750e+00,3.19000000e+00,0,1,1,0,1,1,0,1
9.62988464e-03,1.53125000e-01,3.19906250e+00,3.46500000e+00,0,1,1,0,1,1,0,1
9.62988864e-03,1.95625000e-01,3.18968750e+00,3.44500000e+00,0,1,1,0,1,1,0,1
9.62989264e-03,-1.21250000e-01,3.13031250e+00,3.19500000e+00,0,1,1,0,1,1,0,1
9.62989664e-03,1.11875000e-01,9.27812500e-01,3.52000000e+00,0,1,1,1,0,0,0,0
9.62990064e-03,1.94375000e-01,-3.03125000e-02,3.15000000e+00,0,1,1,1,0,0,0,0
9.62990464e-03,-3.15625000e-01,1.81250000e-01,3.11500000e+00,0,1,1,1,0,0,0,0
9.62990864e-03,-1.76250000e-01,3.86250000e-01,3.32500000e+00,0,1,1,1,0,0,0,0
9.62991264e-03,2.10000000e-01,3.03125000e-01,3.25500000e+00,0,1,1,1,0,0,0,0
9.62991664e-03,-1.31250000e-01,3.28781250e+00,3.16500000e+00,0,1,1,1,0,0,0,0
9.62992064e-03,-1.01250000e-01,3.35718750e+00,3.42500000e+00,0,1,1,1,0,0,0,0
9.62992464e-03,8.37500000e-02,3.34906250e+00,3.35500000e+00,0,1,1,1,0,0,0,0
9.62992864e-03,2.37500000e-02,3.09343750e+00,3.15000000e+00,0,1,1,1,0,0,0,0
9.62993264e-03,-1.41250000e-01,2.34781250e+00,3.40000000e+00,0,1,1,0,1,1,0,1
9.62993664e-03,2.42500000e-01,-1.23437500e-01,3.34000000e+00,0,1,1,0,1,1,0,1
9.62994064e-03,-1.41250000e-01,3.83750000e-01,3.24500000e+00,0,1,1,0,1,1,0,1
9.62994464e-03,-1.91250000e-01,2.93750000e-01,3.27500000e+00,0,1,1,0,1,1,0,1
9.62994864e-03,1.11250000e-01,1.79375000e-01,3.40500000e+00,0,1,1,0,1,1,0,1
9.62995264e-03,2.87500000e-02,2.80625000e+00,3.13500000e+00,0,1,1,0,1,1,0,1
9.62995664e-03,-1.11250000e-01,3.34500000e+00,3.50500000e+00,0,1,1,0,1,1,0,1
9.62996064e-03,2.32500000e-01,3.23875000e+00,3.37000000e+00,0,1,1,0,1,1,0,1
9.62996464e-03,1.13750000e-01,3.00062500e+00,3.24500000e+00,0,1,1,0,1,1,0,1
9.62996864e-03,-2.11250000e-01,3.06968750e+00,3.44500000e+00,0,1,1,0,1,1,0,1
9.62997264e-03,2.35000000e-01,5.34375000e-02,3.56000000e+00,1,1,0,0,0,0,0,0
9.62997664e-03,-2.24375000e-01,-1.61875000e-01,2.94500000e+00,1,1,0,0,0,0,0,0
9.62998064e-03,-1.68750000e-01,1.07812500e-01,3.19000000e+00,1,1,0,0,0,0,0,0
9.62998464e-03,1.58125000e-01,2.45312500e-01,3.53500000e+00,1,1,0,0,0,0,0,0
9.62998864e-03,1.13125000e-01,1.92437500e+00,3.28000000e+00,1,1,0,0,0,0,0,0
9.62999264e-03,-1.71250000e-01,3.37875000e+00,3.37000000e+00,1,1,0,0,0,0,0,0
9.62999664e-03,2.35625000e-01,3.04187500e+00,3.43500000e+00,1,1,0,0,0,0,0,0
9.63000064e-03,2.12500000e-01,2.99062500e+00,3.43000000e+00,1,1,0,0,0,0,0,0
9.63000464e-03,-1.08750000e-01,3.12062500e+00,3.33000000e+00,1,1,0,0,0,0,0,0
9.63000864e-03,-1.68750000e-01,1.68750000e-02,3.25000000e+00,0,1,1,0,1,1,1,0
9.63001264e-03,2.18125000e-01,5.65625000e-02,3.20500000e+00,0,1,1,0,1,1,1,0
9.63001664e-03,-4.87500000e-02,1.08437500e-01,3.37500000e+00,0,1,1,0,1,1,1,0
9.63002064e-03,-1.62500000e-02,3.49062500e-01,3.47000000e+00,0,1,1,0,1,1,1,0
9.63002464e-03,1.63125000e-01,2.14375000e-01,3.16500000e+00,0,1,1,0,1,1,1,0
9.63002864e-03,-2.63125000e-01,3.36093750e+00,3.20000000e+00,0,1,1,0,1,1,1,0
9.63003264e-03,9.62500000e-02,3.22437500e+00,3.45500000e+00,0,1,1,0,1,1,1,0
9.63003664e-03,1.88125000e-01,3.22843750e+00,3.44500000e+00,0,1,1,0,1,1,1,0
9.63004064e-03,-1.26250000e-01,3.15281250e+00,3.20500000e+00,0,1,1,0,1,1,1,0
9.63004464e-03,7.87500000e-02,1.01843750e+00,3.52000000e+00,0,1,1,1,0,0,0,0
9.63004864e-03,1.57500000e-01,-4.43750000e-02,3.17000000e+00,0,1,1,1,0,0,0,0
9.63005264e-03,-3.20625000e-01,2.07812500e-01,3.18000000e+00,0,1,1,1,0,0,0,0
9.63005664e-03,-1.76250000e-01,3.80000000e-01,3.30000000e+00,0,1,1,1,0,0,0,0
9.63006064e-03,2.27500000e-01,3.17500000e-01,3.29000000e+00,0,1,1,1,0,0,0,0
9.63006464e-03,-1.28750000e-01,3.26656250e+00,3.15500000e+00,0,1,1,1,0,0,0,0
9.63006864e-03,-1.03750000e-01,3.33968750e+00,3.40500000e+00,0,1,1,1,0,0,0,0
9.63007264e-03,7.12500000e-02,3.37062500e+00,3.34500000e+00,0,1,1,1,0,0,0,0
9.63007664e-03,-3.75000000e-03,3.10187500e+00,3.16500000e+00,0,1,1,1,0,0,0,0
9.63008064e-03,-1.36250000e-01,2.32031250e+00,3.43000000e+00,0,1,1,0,1,1,1,0
9.63008464e-03,2.30000000e-01,-1.17812500e-01,3.32500000e+00,0,1,1,0,1,1,1,0
9.63008864e-03,-1.33750000e-01,3.62187500e-01,3.23000000e+00,0,1,1,0,1,1,1,0
9.63009264e-03,-1.93750000e-01,2.93750000e-01,3.31000000e+00,0,1,1,0,1,1,1,0
9.63009664e-03,1.13750000e-01,1.69375000e-01,3.42500000e+00,0,1,1,0,1,1,1,0
9.63010064e-03,2.62500000e-02,2.71500000e+00,3.10000000e+00,0,1,1,0,1,1,1,0
9.63010464e-03,-1.13750000e-01,3.34718750e+00,3.42500000e+00,0,1,1,0,1,1,1,0
9.63010864e-03,2.62500000e-01,3.20000000e+00,3.46500000e+00,0,1,1,0,1,1,1,0
9.63011264e-03,1.40625000e-01,3.01062500e+00,3.28000000e+00,0,1,1,0,1,1,1,0
9.63011664e-03,-1.83750000e-01,3.06000000e+00,3.43000000e+00,0,1,1,0,1,1,1,0
9.63012064e-03,2.62500000e-01,6.31250000e-02,3.59500000e+00,1,1,0,0,0,0,0,0
9.63012464e-03,-1.46250000e-01,-1.82812500e-01,2.99500000e+00,1,1,0,0,0,0,0,0
